Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
qiucbu,115 Straßenreinigung,"Weinbrennerstraße 37, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T09:53:00+01:00,2018-01-11T05:42:00+01:00,CALL_115
yw6l47,115 Abfallsammlung,"Berliner Str. 91, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T09:59:00+01:00,2018-01-17T11:18:00+01:00,CALL_115
4pn67a,Gefahrenstellen,"B10, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-01-04T10:11:00+01:00,2018-01-05T05:48:00+01:00,MOBILE
vlobh2,115 Abfallsammlung,"Waldeckstraße 6, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T10:16:00+01:00,2018-01-17T11:18:00+01:00,CALL_115
wzkapg,115 Abfallsammlung,"Zimmerstraße 4, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T10:40:00+01:00,2018-01-17T11:17:00+01:00,CALL_115
utlwzv,115 Abfallsammlung,"Rosmarinweg 16, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T10:45:00+01:00,2018-01-17T11:17:00+01:00,CALL_115
z7nny8,115 Straßenreinigung,"Treitschkestraße 2, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T10:58:00+01:00,2018-01-05T12:54:00+01:00,CALL_115
xomrnr,115 Abfallsammlung,"August-Bebel-Straße 44, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T11:10:00+01:00,2018-01-17T11:17:00+01:00,CALL_115
6sqvrc,115 Straßenreinigung,"Palmbacher Str., 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T11:27:00+01:00,2018-01-05T13:09:00+01:00,CALL_115
3xsbbs,Verunreinigungen,"Ettlinger Allee 9, 76199 Karlsruhe",Abgeschlossen,2018-01-04T11:50:00+01:00,2018-01-04T12:49:00+01:00,MOBILE
bxhhwt,115 Abfallsammlung,"Waldeckstraße 42, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T13:01:00+01:00,2018-01-15T07:52:00+01:00,CALL_115
qoy3ob,Gefahrenstellen,"Rittnertstraße 30, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T13:32:00+01:00,2018-01-05T11:29:00+01:00,CALL_115
01mnbe,OA 6 Visumantrag Botschaft,-,Abgeschlossen,2018-01-04T13:40:00+01:00,2018-01-04T13:46:00+01:00,CALL_115
jvvbuk,Ampel,"Kriegsstraße 141A, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T13:49:00+01:00,2018-01-04T15:37:00+01:00,WEB
xlyc98,OA 6 Notfalltermin (abgelaufener oder verlorener eAT),-,Abgeschlossen,2018-01-04T14:00:00+01:00,2018-01-05T07:56:00+01:00,CALL_115
90hkw5,115 Abfallsammlung,"Hedwig-Kettler-Straße 16, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T14:13:00+01:00,2018-01-17T11:17:00+01:00,CALL_115
qhrvbo,115 Abfallsammlung,"Im Brühl 12, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T15:34:00+01:00,2018-01-17T11:17:00+01:00,CALL_115
yu5qup,Verunreinigungen,"Wilhelm-Trübner-Weg 27, 76187 Karlsruhe",Abgeschlossen,2018-01-04T16:04:00+01:00,2018-01-11T07:39:00+01:00,MOBILE
ml9mfw,Gefahrenstellen,"Lärchenallee, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T16:12:00+01:00,2018-01-11T05:33:00+01:00,WEB
88snbu,115 Abfallsammlung,"Herrenalber Str. 28, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T16:45:00+01:00,2018-01-17T11:16:00+01:00,CALL_115
slvxr2,Beschilderung und Verkehrsführung,,In Arbeit,2018-01-04T19:07:00+01:00,2018-02-15T12:33:00+01:00,MOBILE
cr7q7h,Beschilderung und Verkehrsführung,"Karlstraße 67-69, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-04T19:07:00+01:00,2018-01-11T07:48:00+01:00,MOBILE
tbjug2,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-01-04T19:10:00+01:00,2018-01-04T19:10:00+01:00,MOBILE
fuolr7,Beschilderung und Verkehrsführung,"Bonhoefferstraße 2, 76189 Karlsruhe",Abgeschlossen,2018-01-04T20:53:00+01:00,2018-01-09T06:49:00+01:00,MOBILE
vkfmbt,Straßenbeleuchtung,"Edelmänne 3, 76229 Karlsruhe, Deutschland",Behoben,2018-01-04T22:54:00+01:00,2018-01-18T15:49:00+01:00,MOBILE
brwwt5,Ampel,"Durlacher Allee 89A, 76131 Karlsruhe, Deutschland",Behoben,2018-01-05T06:46:00+01:00,2018-01-05T09:47:00+01:00,WEB
lubqkh,Beschilderung und Verkehrsführung,"Steinlesweg 2, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T06:58:00+01:00,2018-01-11T07:43:00+01:00,MOBILE
5nhejl,Verkehrsverstöße,"Steinlesweg 2, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T06:59:00+01:00,2018-01-11T07:47:00+01:00,MOBILE
il8x04,Ampel,"Kaiserallee, Karlsruhe, Deutschland",Behoben,2018-01-05T07:27:00+01:00,2018-01-05T09:48:00+01:00,CALL_115
oal21l,Beschilderung und Verkehrsführung,"Am Rüppurrer Schloß, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T07:46:00+01:00,2018-01-08T07:07:00+01:00,CALL_115
jxixxh,115 Abfallsammlung,"Kriegsstraße 117, Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T07:56:00+01:00,2018-01-17T11:16:00+01:00,CALL_115
k7lwdc,Straßenbeleuchtung,"Oberausstraße, 76229 Karlsruhe, Deutschland",Behoben,2018-01-05T07:59:00+01:00,2018-01-18T15:48:00+01:00,CALL_115
eqnspj,115 Abfallsammlung,"Kaiserstraße 223, Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T08:09:00+01:00,2018-01-17T11:15:00+01:00,CALL_115
sgjl9w,115 Abfallsammlung,,Abgeschlossen,2018-01-05T08:14:00+01:00,2018-08-15T07:40:00+01:00,CALL_115
s4joun,Gefahrenstellen,"Arnikaweg, 76149 Karlsruhe, Deutschland",Eingetroffen,2018-01-05T08:21:00+01:00,2018-01-05T08:26:00+01:00,CALL_115
0ihtmy,115 Straßenreinigung,"Lerchenstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T08:29:00+01:00,2018-02-16T06:44:00+01:00,CALL_115
e3whyr,Beschilderung und Verkehrsführung,,Abgeschlossen,2018-01-05T08:32:00+01:00,2018-01-11T07:46:00+01:00,MOBILE
vusryw,115 Abfallsammlung,"Dürerstraße 7, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T08:36:00+01:00,2018-04-03T08:57:00+01:00,CALL_115
hnlxi5,115 Abfallsammlung,"Steinhäuserstraße 22, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-05T08:53:00+01:00,2018-01-11T14:50:00+01:00,CALL_115
hzskej,Beschilderung und Verkehrsführung,"Alter Postweg 29, 76149 Karlsruhe",Abgeschlossen,2018-01-05T09:07:00+01:00,2018-01-11T08:45:00+01:00,MOBILE
rudbhx,Beschilderung und Verkehrsführung,"Hohlohstraße Hohlohstraße, 76189 Karlsruhe",Abgeschlossen,2018-01-05T10:37:00+01:00,2018-01-10T09:46:00+01:00,MOBILE
6a6q5b,Verunreinigungen,"Im Grün 8-9, 76199 Karlsruhe",Abgeschlossen,2018-01-05T13:38:00+01:00,2018-01-25T12:56:00+01:00,MOBILE
ynlrsu,Verunreinigungen,"Im Grün 8-9, 76199 Karlsruhe",Abgeschlossen,2018-01-05T13:39:00+01:00,2018-01-11T05:35:00+01:00,MOBILE
kflebc,Gefahrenstellen,"Unnamed Road, 76139 Karlsruhe, Deutschland",Eingetroffen,2018-01-05T16:05:00+01:00,2018-01-05T16:05:00+01:00,MOBILE
uij63n,Gefahrenstellen,,Eingetroffen,2018-01-05T16:05:00+01:00,2018-01-08T06:14:00+01:00,MOBILE
rrf3eg,Verunreinigungen,"Schinnrainstraße 14, 76227 Karlsruhe",Abgeschlossen,2018-01-05T19:20:00+01:00,2018-02-16T06:43:00+01:00,MOBILE
celhfg,Gefahrenstellen,"Rechts der Alb 20, 76199 Karlsruhe",Eingetroffen,2018-01-06T09:31:00+01:00,2018-01-08T06:37:00+01:00,MOBILE
4rgqxn,Gefahrenstellen,"B3, 76229 Karlsruhe, Deutschland",Eingetroffen,2018-01-06T10:40:00+01:00,2018-01-08T05:52:00+01:00,MOBILE
c0x0hb,Gefahrenstellen,"Hattenkellenhohl, 76229 Karlsruhe, Deutschland",Eingetroffen,2018-01-06T10:41:00+01:00,2018-01-08T05:55:00+01:00,MOBILE
81czhb,Verunreinigungen,"Tiroler Straße 2, 76227 Karlsruhe",Abgeschlossen,2018-01-06T11:22:00+01:00,2018-01-11T05:35:00+01:00,MOBILE
zjsmta,Gefahrenstellen,"Rheinstraße 118, 76185 Karlsruhe",Eingetroffen,2018-01-06T13:59:00+01:00,2018-01-08T05:59:00+01:00,MOBILE
mescn5,Verunreinigungen,,Abgeschlossen,2018-01-06T14:01:00+01:00,2018-01-11T05:37:00+01:00,MOBILE
wphzg2,Verunreinigungen,"Knielinger Allee 4, 76133 Karlsruhe",Abgeschlossen,2018-01-06T17:13:00+01:00,2018-01-11T05:38:00+01:00,MOBILE
twleiw,Verunreinigungen,"Roggenbachstraße 30, 76133 Karlsruhe",Abgeschlossen,2018-01-06T17:14:00+01:00,2018-01-11T05:37:00+01:00,MOBILE
l5a2z6,Straßenbeleuchtung,"Brennesselweg 10, 76297 Stutensee, Deutschland",Abgeschlossen,2018-01-06T20:07:00+01:00,2018-01-08T05:20:00+01:00,MOBILE
5wbo3c,Verunreinigungen,"Westl.Rheinbrückenstraße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T06:32:00+01:00,2018-01-09T06:56:00+01:00,WEB
czxa9n,Verunreinigungen,"Reinmuthstraße 29, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T10:36:00+01:00,2018-01-11T05:40:00+01:00,WEB
9qpbvf,Gefahrenstellen,"Jean-Ritzert-Straße 1, 76227 Karlsruhe, Deutschland",Eingetroffen,2018-01-07T11:17:00+01:00,2018-01-07T11:17:00+01:00,MOBILE
usx9ml,Gefahrenstellen,"Jean-Ritzert-Straße 1, 76227 Karlsruhe, Deutschland",Eingetroffen,2018-01-07T11:17:00+01:00,2018-01-07T11:17:00+01:00,MOBILE
wd3xyq,Verkehrsverstöße,,Abgeschlossen,2018-01-07T11:46:00+01:00,2018-01-11T07:49:00+01:00,MOBILE
wazqer,Verunreinigungen,"Grünhutstraße 1, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T11:49:00+01:00,2018-01-11T05:34:00+01:00,MOBILE
fddauh,Verunreinigungen,"Grünhutstraße 1, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T11:49:00+01:00,2018-01-11T05:34:00+01:00,MOBILE
lxo0xq,Beschilderung und Verkehrsführung,"Vorholzstraße 42, 76137 Karlsruhe, Deutschland",In Arbeit,2018-01-07T12:57:00+01:00,2018-02-15T12:34:00+01:00,MOBILE
n2yrf5,Verunreinigungen,"Rheinbrückenstraße Rheinbrückenstraße, 76187 Karlsruhe",Abgeschlossen,2018-01-07T13:44:00+01:00,2018-01-11T05:38:00+01:00,MOBILE
nitoib,Verunreinigungen,"Weinbrennerstraße 118, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T14:11:00+01:00,2018-01-11T05:36:00+01:00,MOBILE
rz8nlh,Verunreinigungen,"Weinbrennerstraße 118, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T14:12:00+01:00,2018-04-03T08:43:00+01:00,MOBILE
0d7rp5,Verunreinigungen,"Weinbrennerstraße 118, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T14:13:00+01:00,2018-01-11T05:36:00+01:00,MOBILE
phovcr,Verunreinigungen,,Abgeschlossen,2018-01-07T14:15:00+01:00,2018-01-11T06:23:00+01:00,MOBILE
zvbp3n,Verunreinigungen,"Pfaffstraße 7, 76227 Karlsruhe",Abgeschlossen,2018-01-07T14:44:00+01:00,2018-01-09T07:06:00+01:00,MOBILE
jesrsy,Gefahrenstellen,"Franz-Lust-Straße 31, 76133 Karlsruhe",Behoben,2018-01-07T17:33:00+01:00,2018-01-11T09:22:00+01:00,MOBILE
6hyovk,Verunreinigungen,"Bannwaldallee 60, 76185 Karlsruhe",Behoben,2018-01-07T17:51:00+01:00,2018-01-11T08:59:00+01:00,MOBILE
yipfke,Verkehrsverstöße,"Yorckstraße 31-33, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T21:26:00+01:00,2018-01-11T07:50:00+01:00,MOBILE
pzmkee,Verkehrsverstöße,"Sophienstraße 157A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-01-07T21:29:00+01:00,2018-01-12T11:08:00+01:00,MOBILE
xw43qo,KA-Feedback Nutzerumfrage,"Yorckstraße 28-30, 76185 Karlsruhe, Deutschland",Eingetroffen,2018-01-07T21:30:00+01:00,2018-01-07T21:30:00+01:00,MOBILE
jlkeoj,Gefahrenstellen,"Goerdelerstraße 11-12, 76189 Karlsruhe",Eingetroffen,2018-01-07T21:34:00+01:00,2018-01-08T13:02:00+01:00,MOBILE
delocq,115 Straßenreinigung,"Krappmühlenweg, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T07:08:00+01:00,2018-03-08T12:45:00+01:00,CALL_115
i0995c,Verunreinigungen,"Elbinger Str., 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T07:22:00+01:00,2018-01-11T07:23:00+01:00,CALL_115
esawno,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-01-08T09:09:00+01:00,2018-01-08T09:10:00+01:00,MOBILE
vjelvm,Beschilderung und Verkehrsführung,"Tulpenstraße 34, 76199 Karlsruhe",Eingetroffen,2018-01-08T09:16:00+01:00,2018-02-15T12:27:00+01:00,MOBILE
lsslxx,Verunreinigungen,"Gerwigstraße 44, 76131 Karlsruhe",Abgeschlossen,2018-01-08T09:17:00+01:00,2018-01-11T09:47:00+01:00,MOBILE
zrfruk,Verunreinigungen,"Durlacher Allee 3, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T10:23:00+01:00,2018-01-11T10:22:00+01:00,MOBILE
54u5je,Verunreinigungen,"Bulacher Str. 4B, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T10:33:00+01:00,2018-01-11T14:43:00+01:00,MOBILE
arkqhe,Verunreinigungen,"Bulacher Str. 4B, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T10:33:00+01:00,2018-01-15T06:47:00+01:00,MOBILE
8pmjdf,Verunreinigungen,"Untere Straße 44, 76187 Karlsruhe",Abgeschlossen,2018-01-08T11:10:00+01:00,2018-01-11T12:48:00+01:00,MOBILE
dvoi6g,Verunreinigungen,"Gerwigstraße 28, 76131 Karlsruhe",Abgeschlossen,2018-01-08T14:11:00+01:00,2018-01-11T09:48:00+01:00,MOBILE
r8omw3,Verkehrsverstöße,"Luisenstraße 111, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T15:46:00+01:00,2018-01-11T07:53:00+01:00,WEB
m2sj9n,Verunreinigungen,,Abgeschlossen,2018-01-08T17:28:00+01:00,2018-01-11T07:36:00+01:00,MOBILE
uhtwje,Verunreinigungen,"Erlenweg Erlenweg, 76199 Karlsruhe",Abgeschlossen,2018-01-08T17:51:00+01:00,2018-01-11T07:24:00+01:00,MOBILE
3kipci,KA-Feedback Nutzerumfrage,-,Eingetroffen,2018-01-08T17:55:00+01:00,2018-01-08T17:55:00+01:00,MOBILE
bdhi6p,Verunreinigungen,"Mittelschmallen Mittelschmallen, 76135 Karlsruhe",Abgeschlossen,2018-01-08T18:22:00+01:00,2018-01-15T06:46:00+01:00,MOBILE
tlgrv1,Straßenbeleuchtung,"Östliche Rheinbrückenstraße 37A, 76187 Karlsruhe, Deutschland",Behoben,2018-01-08T18:59:00+01:00,2018-01-10T05:52:00+01:00,WEB
etvdkc,Verunreinigungen,"Durlacher Allee 66, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-01-08T21:09:00+01:00,2018-01-11T12:50:00+01:00,MOBILE
kzhzc4,Beschilderung und Verkehrsführung,"Lagerstraße 6, 76185 Karlsruhe",Abgeschlossen,2018-01-08T22:01:00+01:00,2018-01-11T11:09:00+01:00,MOBILE
yptxbr,Verunreinigungen,"An der Wässerung 1D, 76187 Karlsruhe",Abgeschlossen,2018-01-08T22:05:00+01:00,2018-01-11T08:45:00+01:00,MOBILE
7eztpc,Straßenbeleuchtung,"Hermann-Hesse-Straße 30, 76189 Karlsruhe, Deutschland",Behoben,2018-01-08T22:52:00+01:00,2018-01-18T15:48:00+01:00,MOBILE
qzz2mn,Gefahrenstellen,"B10, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T05:01:00+01:00,2018-01-12T08:48:00+01:00,WEB
e5kpgw,Gefahrenstellen,"L605, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T05:09:00+01:00,2018-01-11T08:16:00+01:00,WEB
txxitu,Gefahrenstellen,"Felix-Mottl-Straße 1A, 76185 Karlsruhe, Deutschland",In Arbeit,2018-01-09T05:15:00+01:00,2018-01-11T10:31:00+01:00,WEB
dteevl,Verunreinigungen,"Willmar-Schwabe-Straße 2, 76227 Karlsruhe",Abgeschlossen,2018-01-09T05:33:00+01:00,2018-01-11T10:23:00+01:00,MOBILE
ull1cv,Verunreinigungen,"Hardeckstraße 1A, 76185 Karlsruhe",Abgeschlossen,2018-01-09T07:06:00+01:00,2018-01-19T11:14:00+01:00,MOBILE
ijyjkl,Beschilderung und Verkehrsführung,"Pfauenstraße 5, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T07:12:00+01:00,2018-01-11T08:57:00+01:00,CALL_115
rmo6qc,Verkehrsverstöße,"Belfortstraße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T08:04:00+01:00,2018-01-11T07:54:00+01:00,WEB
vblpch,Verunreinigungen,"Degenfeldstraße 7, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T10:06:00+01:00,2018-01-11T05:49:00+01:00,MOBILE
bkgtrm,Gefahrenstellen,,Eingetroffen,2018-01-09T12:01:00+01:00,2018-01-10T05:51:00+01:00,MOBILE
baneom,Verunreinigungen,"Zeppelinstraße 6, 76185 Karlsruhe",Abgeschlossen,2018-01-09T12:50:00+01:00,2018-01-15T13:00:00+01:00,MOBILE
ilraxy,Verunreinigungen,"Dürerstraße 7, 76149 Karlsruhe",Abgeschlossen,2018-01-09T13:03:00+01:00,2018-01-11T07:27:00+01:00,MOBILE
c3smg5,Gefahrenstellen,"Frauenalber Str. 22, 76199 Karlsruhe, Deutschland",Eingetroffen,2018-01-09T13:28:00+01:00,2018-01-20T13:01:00+01:00,WEB
nn39ot,Verunreinigungen,"Mondstraße 2A, 76135 Karlsruhe",Abgeschlossen,2018-01-09T15:46:00+01:00,2018-01-19T11:14:00+01:00,MOBILE
okij4a,Gefahrenstellen,"Rheinbergstraße 45-47, 76187 Karlsruhe",Abgeschlossen,2018-01-09T16:01:00+01:00,2018-01-11T08:47:00+01:00,MOBILE
lzh2ii,Verunreinigungen,"Degenfeldstraße 4A, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-01-09T17:43:00+01:00,2018-01-11T08:13:00+01:00,MOBILE
57h53p,Verunreinigungen,"Rheinhafenstraße 131, 76185 Karlsruhe",Abgeschlossen,2018-01-09T21:57:00+01:00,2018-01-12T12:51:00+01:00,MOBILE
hve0st,Gefahrenstellen,"Sudetenstraße 107, 76187 Karlsruhe",Behoben,2018-01-09T21:59:00+01:00,2018-01-11T09:32:00+01:00,MOBILE
sstjbn,Gefahrenstellen,"Nordbeckenstraße 17B, 76189 Karlsruhe, Deutschland",Eingetroffen,2018-01-09T22:00:00+01:00,2018-01-10T14:46:00+01:00,WEB
qofpha,Gefahrenstellen,"B10, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-01-09T22:01:00+01:00,2018-01-10T05:46:00+01:00,WEB
1gunp8,Verunreinigungen,"An der Wässerung 1D, 76187 Karlsruhe",Abgeschlossen,2018-01-09T22:02:00+01:00,2018-01-11T08:45:00+01:00,MOBILE
vtfllr,Beschilderung und Verkehrsführung,"Honsellstraße 28, 76189 Karlsruhe",Abgeschlossen,2018-01-09T22:04:00+01:00,2018-01-12T06:47:00+01:00,MOBILE
hbxc5d,Verunreinigungen,"Rheinhafenstraße 2, 76189 Karlsruhe",Abgeschlossen,2018-01-09T22:07:00+01:00,2018-02-16T06:43:00+01:00,MOBILE
yt5djt,Beschilderung und Verkehrsführung,"Schillerstraße 17, 76135 Karlsruhe",Abgeschlossen,2018-01-09T22:22:00+01:00,2018-01-12T06:49:00+01:00,MOBILE
jq8ihy,Beschilderung und Verkehrsführung,"Rheinhafenstraße 16, 76189 Karlsruhe",Abgeschlossen,2018-01-10T06:34:00+01:00,2018-01-11T08:56:00+01:00,MOBILE
xg5zhf,Straßenbeleuchtung,"Elbinger Str. 32, 76139 Karlsruhe, Deutschland",Behoben,2018-01-10T07:05:00+01:00,2018-03-19T07:46:00+01:00,CALL_115
jr57h6,115 Straßenreinigung,"Basler-Tor-Straße, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T08:44:00+01:00,2018-03-08T12:45:00+01:00,CALL_115
ajbsgd,115 Abfallsammlung,"Rittnertstraße 22, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T08:49:00+01:00,2018-01-11T07:11:00+01:00,CALL_115
85ra1n,115 Straßenreinigung,"Im Grün 9, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T08:50:00+01:00,2018-01-11T08:57:00+01:00,CALL_115
aesmhv,115 Straßenreinigung,"Sophienstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T09:41:00+01:00,2018-01-11T07:25:00+01:00,CALL_115
ppwsc1,Verkehrsverstöße,"Neureuter Hauptstraße 16, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T10:23:00+01:00,2018-01-11T08:44:00+01:00,WEB
jgyy17,115 Abfallsammlung,"Sophienstraße 95, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T10:33:00+01:00,2018-01-11T07:12:00+01:00,CALL_115
towsob,Beschilderung und Verkehrsführung,"Franz-Abt-Straße 1, 76185 Karlsruhe",Behoben,2018-01-10T11:03:00+01:00,2018-01-23T08:53:00+01:00,MOBILE
8vw2fr,Verunreinigungen,"Kiebitzenweg 1, 76189 Karlsruhe",Abgeschlossen,2018-01-10T11:04:00+01:00,2018-01-16T07:03:00+01:00,MOBILE
vsja8p,Verunreinigungen,"Pulverhausstraße, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T11:24:00+01:00,2018-01-11T12:49:00+01:00,CALL_115
l4no9t,Verunreinigungen,"Tennesseeallee 101, 76149 Karlsruhe",Abgeschlossen,2018-01-10T11:51:00+01:00,2018-02-16T06:42:00+01:00,MOBILE
um34zf,Beschilderung und Verkehrsführung,"Durlacher Allee 101, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T12:16:00+01:00,2018-01-17T10:11:00+01:00,MOBILE
7w7sbd,Ampel,"Hirschstraße 145, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:02:00+01:00,2018-01-25T12:40:00+01:00,MOBILE
yiqpgi,115 Abfallsammlung,"Rudolf-Breitscheid-Straße 6A, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:06:00+01:00,2018-04-03T09:24:00+01:00,CALL_115
h3cwms,Gefahrenstellen,,Abgeschlossen,2018-01-10T13:07:00+01:00,2018-01-11T08:47:00+01:00,CALL_115
j15416,Verunreinigungen,"Bert-Brecht-Straße 62, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:11:00+01:00,2018-01-15T06:42:00+01:00,WEB
syh7up,Verunreinigungen,"Besoldgasse 4, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:14:00+01:00,2018-01-11T12:17:00+01:00,WEB
0lcbsr,Straßenbeleuchtung,,Abgeschlossen,2018-01-10T13:15:00+01:00,2018-10-31T10:08:00+01:00,CALL_115
bn3x4x,Verunreinigungen,"Ernst-Frey-Straße 3, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:18:00+01:00,2018-01-11T04:40:00+01:00,MOBILE
iiwp4x,115 Straßenreinigung,"Königsberger Str. 4, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:19:00+01:00,2018-01-11T08:48:00+01:00,CALL_115
ta6kxv,Verunreinigungen,"Augustenburgstraße 98, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:33:00+01:00,2018-01-11T10:24:00+01:00,CALL_115
v44idh,Straßenbeleuchtung,"Egon-Eiermann-Allee 11, 76187 Karlsruhe, Deutschland",Behoben,2018-01-10T13:34:00+01:00,2018-01-10T13:53:00+01:00,CALL_115
twjo77,115 Abfallsammlung,"Hirschäckerstraße 52, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:39:00+01:00,2018-01-11T07:11:00+01:00,CALL_115
2hsyrx,115 Straßenreinigung,"Erzbergerstraße 131, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T13:47:00+01:00,2018-01-12T06:18:00+01:00,CALL_115
nakdek,OA 6 Aufenthalt Nicht-EU,-,Abgeschlossen,2018-01-10T14:48:00+01:00,2018-01-11T07:10:00+01:00,CALL_115
fy8jf6,Verunreinigungen,"Michiganstraße 1, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T15:15:00+01:00,2018-02-16T06:42:00+01:00,WEB
7kjfhc,115 Straßenreinigung,"Östliche Rheinbrückenstraße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T15:16:00+01:00,2018-01-11T09:00:00+01:00,CALL_115
eknxpb,115 Straßenreinigung,"Rommelstraße 2, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T15:21:00+01:00,2018-01-19T11:16:00+01:00,CALL_115
7fntsz,OA 6 Aufenthalt Nicht-EU,-,Abgeschlossen,2018-01-10T15:31:00+01:00,2018-01-11T09:31:00+01:00,CALL_115
fb2xvh,Verkehrsverstöße,"Hirschstraße 47, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-01-10T15:34:00+01:00,2018-01-11T08:55:00+01:00,CALL_115
rapuy6,OA 6 Aufenthalt Nicht-EU,-,Abgeschlossen,2018-01-10T15:42:00+01:00,2018-01-11T10:51:00+01:00,CALL_115
rnoajl,Straßenbeleuchtung,"Maxau am Rhein 26, 76187 Karlsruhe",Abgeschlossen,2018-01-10T16:26:00+01:00,2018-01-29T06:26:00+01:00,MOBILE
sfaovt,Verunreinigungen,"Rheinhafenstraße 86, 76185 Karlsruhe",Abgeschlossen,2018-01-10T16:56:00+01:00,2018-01-12T12:51:00+01:00,MOBILE
ydmjs6,Straßenbeleuchtung,"Blankenlocher Weg 38, 76149 Karlsruhe",Behoben,2018-01-10T17:44:00+01:00,2018-01-18T15:47:00+01:00,MOBILE
