Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
dtjbpd,Verkehrsverstöße,"Gottesauer Str. 22, 76131 Karlsruhe, Deutschland",Behoben,2015-12-10T19:59:00+01:00,2015-12-29T10:18:00+01:00,WEB
kckpye,Verkehrsverstöße,"Welfenstraße 16, 76137 Karlsruhe, Deutschland",Behoben,2015-12-10T16:50:00+01:00,2015-12-29T10:16:00+01:00,MOBILE
yqiiun,Verunreinigungen,"Stuttgarter Str. 59, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-10T16:17:00+01:00,2015-12-10T16:17:00+01:00,MOBILE
lkocan,Verkehrsverstöße,,Behoben,2015-12-10T15:50:00+01:00,2015-12-29T10:15:00+01:00,WEB
bdag5u,Verkehrsverstöße,,Behoben,2015-12-10T15:47:00+01:00,2016-02-04T13:47:00+01:00,WEB
20luso,Verunreinigungen,"Tannhäuserstraße 11, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-12-10T15:44:00+01:00,2015-12-10T15:44:00+01:00,WEB
p5tvvw,Beschilderung,"Rudolf-Link-Straße, 76228 Karlsruhe, Deutschland",Behoben,2015-12-10T09:50:00+01:00,2015-12-11T08:21:00+01:00,MOBILE
w8prwn,Beschilderung,"Glümerstraße 10, 76185 Karlsruhe, Deutschland",Behoben,2015-12-10T09:15:00+01:00,2015-12-29T10:09:00+01:00,MOBILE
k4wjzs,Verkehrsverstöße,"Sophienstraße 143, 76135 Karlsruhe, Deutschland",Behoben,2015-12-09T20:51:00+01:00,2015-12-10T14:40:00+01:00,MOBILE
djsaut,Verkehrsverstöße,"Gerwigstraße 14, 76131 Karlsruhe, Deutschland",Behoben,2015-12-09T19:47:00+01:00,2015-12-29T10:08:00+01:00,MOBILE
sjui6e,Gefahrenstellen,"Waldstraße 46, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-12-09T17:15:00+01:00,2015-12-09T17:15:00+01:00,MOBILE
nyfbvc,KA-Feedback Nutzerumfrage,"Waldstraße 46, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-12-09T17:12:00+01:00,2015-12-09T17:12:00+01:00,MOBILE
pfun53,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-12-09T16:54:00+01:00,2015-12-09T16:54:00+01:00,MOBILE
mjtkrg,Verunreinigungen,"Bertholdstraße 3, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-09T16:01:00+01:00,2015-12-09T16:01:00+01:00,MOBILE
srtymw,Verunreinigungen,"Friedrich-Weick-Straße 1, 76189 Karlsruhe, Deutschland",Behoben,2015-12-09T14:07:00+01:00,2015-12-29T09:48:00+01:00,WEB
nlws9q,Verunreinigungen,"Hermann-Höpker-Aschoff-Straße 2, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-12-09T13:23:00+01:00,2015-12-09T13:23:00+01:00,MOBILE
ibkq1y,Beschilderung,"Kaiserstraße 67, 76131 Karlsruhe, Deutschland",Behoben,2015-12-09T11:34:00+01:00,2015-12-11T08:20:00+01:00,MOBILE
0asr8q,Straßenbeleuchtung,,Behoben,2015-12-09T10:31:00+01:00,2016-01-13T13:07:00+01:00,WEB
euikfw,Beschilderung,"Graf-Eberstein-Straße 65, 76199 Karlsruhe, Deutschland",Behoben,2015-12-09T09:33:00+01:00,2015-12-10T10:33:00+01:00,MOBILE
pwy8us,Verkehrsverstöße,"Körnerstraße 36-38, 76135 Karlsruhe, Deutschland",Behoben,2015-12-08T19:57:00+01:00,2015-12-29T10:04:00+01:00,MOBILE
u8mnfc,Verkehrsverstöße,"Karlsruher Str. 115, 76139 Karlsruhe, Deutschland",Behoben,2015-12-08T12:56:00+01:00,2016-02-16T10:49:00+01:00,WEB
gixk1y,Verkehrsverstöße,"Lammstraße 21, 76133 Karlsruhe, Deutschland",Behoben,2015-12-08T08:39:00+01:00,2015-12-10T14:35:00+01:00,MOBILE
g19co8,Gefahrenstellen,"Lammstraße 19, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-12-08T08:38:00+01:00,2015-12-08T08:38:00+01:00,MOBILE
5skxj3,Verkehrsverstöße,"Sophienstraße 143, 76135 Karlsruhe, Deutschland",Behoben,2015-12-08T01:31:00+01:00,2015-12-10T14:34:00+01:00,MOBILE
dr8qlf,Verkehrsverstöße,"Goethestraße 23, 76135 Karlsruhe, Deutschland",Behoben,2015-12-07T18:13:00+01:00,2015-12-10T14:34:00+01:00,WEB
xxctfo,Verunreinigungen,"Hermann-Veit-Straße 7, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-12-07T15:58:00+01:00,2015-12-07T15:58:00+01:00,MOBILE
snmtlw,Verkehrsverstöße,,Behoben,2015-12-07T14:27:00+01:00,2015-12-10T14:32:00+01:00,WEB
xm2ida,Verkehrsverstöße,"Eisenlohrstraße 39, 76135 Karlsruhe, Germany",Abgeschlossen,2015-12-07T14:22:00+01:00,2016-07-28T11:03:00+02:00,WEB
afqcy0,Straßenbeleuchtung,"Elisabeth-Großwendt-Straße 4, 76137 Karlsruhe, Deutschland",Behoben,2015-12-07T11:38:00+01:00,2016-01-13T13:07:00+01:00,WEB
309ctg,Ampeln für Fußgänger oder Radfahrer,"Reinhold-Frank-Straße 24, 76133 Karlsruhe, Deutschland",Behoben,2015-12-07T11:22:00+01:00,2015-12-07T13:18:00+01:00,MOBILE
0gd3kv,Beschilderung,,Eingetroffen,2015-12-07T07:52:00+01:00,2015-12-07T07:52:00+01:00,WEB
rwttnm,Beschilderung,"Friedrichspl. 4, 76133 Karlsruhe, Deutschland",Behoben,2015-12-07T07:29:00+01:00,2015-12-29T09:56:00+01:00,WEB
wxxzcj,Straßenbeleuchtung,"Schwarzwaldstraße 17-18, 76137 Karlsruhe, Deutschland",Behoben,2015-12-06T17:56:00+01:00,2015-12-08T12:58:00+01:00,MOBILE
yvuxmn,Straßenbeleuchtung,"Vermontring 16, 76149 Karlsruhe, Deutschland",Behoben,2015-12-06T17:36:00+01:00,2015-12-15T08:07:00+01:00,WEB
e7c9xe,Straßenbeleuchtung,"Pfinztalstraße 78, 76227 Karlsruhe, Deutschland",Abgeschlossen,2015-12-06T17:10:00+01:00,2015-12-07T06:30:00+01:00,MOBILE
lfaejf,Verunreinigungen,"Elfmorgenbruchstraße, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-12-06T13:51:00+01:00,2015-12-06T13:51:00+01:00,MOBILE
jnlq8n,Verunreinigungen,"Elfmorgenbruchstraße, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-12-06T13:51:00+01:00,2015-12-06T13:51:00+01:00,MOBILE
p6x2eb,Verkehrsverstöße,"Klammweg 74, 76149 Karlsruhe, Deutschland",Behoben,2015-12-06T07:28:00+01:00,2015-12-29T09:52:00+01:00,MOBILE
cd9tnl,Straßenbeleuchtung,"Str. des Roten Kreuzes 78-80, 76228 Karlsruhe, Deutschland",Behoben,2015-12-05T20:47:00+01:00,2015-12-15T08:08:00+01:00,MOBILE
kjgc77,Verkehrsverstöße,"Rüppurrer Str. 24, 76137 Karlsruhe, Deutschland",Behoben,2015-12-05T18:16:00+01:00,2015-12-29T09:51:00+01:00,MOBILE
xjhp4m,Verunreinigungen,"Treitschkestraße 2, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-05T12:10:00+01:00,2015-12-05T12:10:00+01:00,MOBILE
nd5hqq,Straßenbeleuchtung,"Neckarstraße 28, 76199 Karlsruhe, Deutschland",Behoben,2015-12-05T11:36:00+01:00,2015-12-08T12:57:00+01:00,MOBILE
whayaj,Straßenbeleuchtung,,Behoben,2015-12-05T10:13:00+01:00,2015-12-11T09:00:00+01:00,WEB
uyhqut,Verunreinigungen,"B36, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-12-05T08:51:00+01:00,2015-12-05T08:51:00+01:00,MOBILE
eet8u6,Verunreinigungen,"B36, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-12-05T08:51:00+01:00,2015-12-05T08:51:00+01:00,MOBILE
1xbe5t,Verkehrsverstöße,"Nebeniusstraße 36, 76137 Karlsruhe, Deutschland",Behoben,2015-12-04T23:44:00+01:00,2015-12-29T09:49:00+01:00,MOBILE
xbnxsh,Verkehrsverstöße,"Nebeniusstraße 36, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T23:43:00+01:00,2015-12-04T23:43:00+01:00,MOBILE
g0zicp,Verkehrsverstöße,"Nebeniusstraße 36, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T23:42:00+01:00,2015-12-04T23:42:00+01:00,MOBILE
i4rgr7,Verkehrsverstöße,"Nebeniusstraße 36, 76137 Karlsruhe, Deutschland",Behoben,2015-12-04T23:41:00+01:00,2016-01-15T14:53:00+01:00,MOBILE
jk53t4,Verkehrsverstöße,"Nebeniusstraße 36, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T23:41:00+01:00,2015-12-04T23:41:00+01:00,MOBILE
ayedsv,Straßenbeleuchtung,"Hirschstraße 141, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:16:00+01:00,2015-12-07T06:35:00+01:00,MOBILE
2izn1s,Verunreinigungen,"Durlacher Allee 61, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T18:13:00+01:00,2015-12-04T18:13:00+01:00,WEB
lcph6e,Straßenbeleuchtung,"Karlstraße 127, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:11:00+01:00,2015-12-07T06:35:00+01:00,MOBILE
trgdrm,Straßenbeleuchtung,"Karlstraße 123, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:11:00+01:00,2015-12-07T06:37:00+01:00,MOBILE
oqqwwj,Straßenbeleuchtung,"Karlstraße 128, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:09:00+01:00,2015-12-07T06:36:00+01:00,MOBILE
iooptq,Straßenbeleuchtung,"Südendstraße 15, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:07:00+01:00,2015-12-07T06:37:00+01:00,MOBILE
ei6l1n,Straßenbeleuchtung,"Karlstraße 77, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:07:00+01:00,2015-12-07T06:34:00+01:00,MOBILE
r5awlo,Straßenbeleuchtung,"Karlstraße 86, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:04:00+01:00,2015-12-07T06:33:00+01:00,MOBILE
qvtjlv,Straßenbeleuchtung,"Karlstraße 82, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:03:00+01:00,2015-12-07T06:37:00+01:00,MOBILE
tfjp2u,Straßenbeleuchtung,"Karlstraße 67-69, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:02:00+01:00,2015-12-07T06:38:00+01:00,MOBILE
dfasdz,Straßenbeleuchtung,"Karlstraße 72, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T18:01:00+01:00,2015-12-07T06:38:00+01:00,MOBILE
y6taix,Straßenbeleuchtung,"Karlstraße 53, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T17:58:00+01:00,2015-12-07T06:33:00+01:00,MOBILE
v8ivhl,Straßenbeleuchtung,"Karlstraße 48, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T17:57:00+01:00,2015-12-07T06:32:00+01:00,MOBILE
aez4ox,Verkehrsverstöße,"Kaiserstraße 148, 76133 Karlsruhe, Deutschland",Behoben,2015-12-04T16:22:00+01:00,2016-01-15T18:03:00+01:00,MOBILE
01avou,Beschilderung,"Lammstraße 21, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T16:20:00+01:00,2015-12-04T16:20:00+01:00,WEB
6mvxuu,Straßenbeleuchtung,"Binsenschlauchallee, 76131 Karlsruhe, Deutschland",Behoben,2015-12-04T15:51:00+01:00,2015-12-08T12:56:00+01:00,WEB
urokbh,Verunreinigungen,"Machstraße 10-12, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T15:49:00+01:00,2015-12-04T15:49:00+01:00,WEB
kxekft,Verunreinigungen,"Lindenallee 10, 76189 Karlsruhe, Deutschland",In Arbeit,2015-12-04T15:03:00+01:00,2015-12-07T08:08:00+01:00,MOBILE
otx6kn,Verunreinigungen,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T12:13:00+01:00,2015-12-04T12:13:00+01:00,MOBILE
wdbubc,Verunreinigungen,"Durlacher Allee 53, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T10:44:00+01:00,2015-12-04T10:44:00+01:00,MOBILE
5mdxrf,Verunreinigungen,"Bernharduspl., 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T10:38:00+01:00,2015-12-04T10:38:00+01:00,MOBILE
qbuspe,Verunreinigungen,"Bertholdstraße 3, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T10:33:00+01:00,2015-12-04T10:33:00+01:00,MOBILE
zygcdi,Verunreinigungen,"Bertholdstraße 3, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-04T10:31:00+01:00,2015-12-04T10:31:00+01:00,MOBILE
njyzf9,Ampeln für Fußgänger oder Radfahrer,"Durlacher Allee 27, 76131 Karlsruhe, Deutschland",Abgeschlossen,2015-12-04T10:10:00+01:00,2015-12-04T13:44:00+01:00,MOBILE
27hhmd,Straßenbeleuchtung,"Waldshuter Str. 22, 76227 Karlsruhe, Deutschland",Behoben,2015-12-04T06:01:00+01:00,2015-12-11T09:01:00+01:00,MOBILE
9cjius,Straßenbeleuchtung,"Bonndorfer Str. 3, 76227 Karlsruhe, Deutschland",Behoben,2015-12-04T05:58:00+01:00,2015-12-08T12:58:00+01:00,MOBILE
h0su7e,Gefahrenstellen,"Hattenkellenhohl, 76229 Karlsruhe, Deutschland",Eingetroffen,2015-12-03T16:22:00+01:00,2015-12-03T16:22:00+01:00,MOBILE
ubbm4t,Beschilderung,"Pfinztalstraße 94, 76227 Karlsruhe, Deutschland",Behoben,2015-12-03T15:04:00+01:00,2016-02-04T14:20:00+01:00,WEB
ti9smv,Verunreinigungen,"Steinhäuserstraße 9, 76135 Karlsruhe, Deutschland",Behoben,2015-12-03T13:09:00+01:00,2016-02-04T14:18:00+01:00,MOBILE
nbedar,Verunreinigungen,"Marienstraße 20, 76137 Karlsruhe, Deutschland",Behoben,2015-12-03T10:11:00+01:00,2016-02-11T11:12:00+01:00,MOBILE
wuqsoh,Verkehrsverstöße,"Am Rüppurrer Schloß 7, 76199 Karlsruhe, Deutschland",Behoben,2015-12-03T10:10:00+01:00,2015-12-10T14:17:00+01:00,MOBILE
jiqomi,Ampeln für Fußgänger oder Radfahrer,"Ettlinger Str. 39, 76137 Karlsruhe, Deutschland",Behoben,2015-12-03T10:08:00+01:00,2015-12-04T13:46:00+01:00,MOBILE
uz8wdn,Verunreinigungen,"Ostring, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-03T08:08:00+01:00,2015-12-03T08:08:00+01:00,MOBILE
fptpez,Straßenbeleuchtung,"Sophienstraße 236, 76185 Karlsruhe, Deutschland",Behoben,2015-12-02T19:54:00+01:00,2015-12-15T08:08:00+01:00,WEB
hd4pvb,Verkehrsverstöße,"Leopoldstraße 40, 76133 Karlsruhe, Deutschland",Behoben,2015-12-02T18:13:00+01:00,2016-01-15T14:55:00+01:00,WEB
szwpl1,Verunreinigungen,,Eingetroffen,2015-12-02T15:48:00+01:00,2015-12-02T15:48:00+01:00,WEB
zgjqse,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-12-02T15:12:00+01:00,2015-12-02T15:12:00+01:00,MOBILE
eg8izz,Verunreinigungen,"Hedwig-Kettler-Straße 16, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-02T14:49:00+01:00,2015-12-02T14:49:00+01:00,MOBILE
257blu,Straßenbeleuchtung,"Karlstraße 126, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-12-02T10:15:00+01:00,2015-12-02T11:16:00+01:00,WEB
hcyyvm,Verkehrsverstöße,"Durlacher Allee 42, 76131 Karlsruhe, Deutschland",Behoben,2015-12-02T10:14:00+01:00,2016-01-15T14:55:00+01:00,WEB
njinlw,KA-Feedback Nutzerumfrage,"Nobelstraße 18, 76275 Ettlingen, Deutschland",Eingetroffen,2015-12-02T09:59:00+01:00,2015-12-02T09:59:00+01:00,MOBILE
noy1uc,Verkehrsverstöße,"Durlacher Allee 42, 76131 Karlsruhe, Deutschland",Behoben,2015-12-02T09:40:00+01:00,2016-01-15T14:56:00+01:00,MOBILE
pby5xd,Beschilderung,"Schwarzwaldstraße 37, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-12-02T05:55:00+01:00,2015-12-02T05:55:00+01:00,MOBILE
l6rjtr,Gefahrenstellen,"L559, 76149 Karlsruhe, Deutschland",Eingetroffen,2015-12-01T23:28:00+01:00,2015-12-01T23:28:00+01:00,MOBILE
3xd8ah,Verkehrsverstöße,"Jenaer Str., 76139 Karlsruhe, Deutschland",Behoben,2015-12-01T23:27:00+01:00,2015-12-02T07:44:00+01:00,WEB
vll0xs,Verkehrsverstöße,"Pfinztalstraße 53, 76227 Karlsruhe, Deutschland",Behoben,2015-12-01T23:23:00+01:00,2015-12-02T07:43:00+01:00,MOBILE
nrjlqg,Beschilderung,"Weinweg 28, 76137 Karlsruhe, Deutschland",Behoben,2015-12-01T23:09:00+01:00,2015-12-10T14:27:00+01:00,MOBILE
xu5ke4,Straßenbeleuchtung,"Baischstraße 4, 76133 Karlsruhe, Deutschland",Behoben,2015-12-01T20:17:00+01:00,2015-12-08T12:59:00+01:00,WEB
vvvltd,Verunreinigungen,"Ludwig-Wilhelm-Straße 11, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-12-01T17:50:00+01:00,2015-12-01T17:50:00+01:00,MOBILE
ds3hum,Beschilderung,"Englerstraße 10, 76131 Karlsruhe, Deutschland",Behoben,2015-12-01T14:12:00+01:00,2015-12-07T14:00:00+01:00,MOBILE
s8by4z,Verunreinigungen,,In Arbeit,2015-12-01T11:31:00+01:00,2015-12-01T12:08:00+01:00,WEB
o5atnn,Straßenbeleuchtung,"Dornröschenweg 1, 76189 Karlsruhe, Deutschland",Behoben,2015-11-30T21:42:00+01:00,2015-12-08T12:59:00+01:00,MOBILE
anfwjo,Verkehrsverstöße,"Brauerstraße 1B, 76133 Karlsruhe, Deutschland",Behoben,2015-11-30T19:50:00+01:00,2015-12-02T07:42:00+01:00,WEB
wyruks,Straßenbeleuchtung,"Blücherstraße 17C, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-11-30T19:10:00+01:00,2015-12-01T06:58:00+01:00,WEB
ivmpsk,Straßenbeleuchtung,"Blücherstraße 17C, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-11-30T19:10:00+01:00,2015-12-01T06:57:00+01:00,WEB
emb5zf,Straßenbeleuchtung,"Herrenstraße, 76133 Karlsruhe, Deutschland",Abgeschlossen,2015-11-30T16:24:00+01:00,2015-12-01T06:40:00+01:00,WEB
ppusoc,Beschilderung,"Finterstraße, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-11-30T15:13:00+01:00,2015-11-30T15:13:00+01:00,WEB
fcqur6,Beschilderung,"Helmholtzstraße 9, 76133 Karlsruhe, Deutschland",Behoben,2015-11-30T15:09:00+01:00,2016-05-19T11:14:00+02:00,WEB
hg9axe,Ampeln für Fußgänger oder Radfahrer,"Gartenstraße, 76135 Karlsruhe, Deutschland",Behoben,2015-11-30T14:52:00+01:00,2015-12-01T08:33:00+01:00,MOBILE
hhskz4,Ampeln für Fußgänger oder Radfahrer,"Gartenstraße, 76135 Karlsruhe, Deutschland",Behoben,2015-11-30T14:52:00+01:00,2015-12-01T08:33:00+01:00,MOBILE
6kyikf,Beschilderung,"Karlsruher Str. 107, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-11-30T12:58:00+01:00,2015-11-30T12:58:00+01:00,MOBILE
eo959z,Verkehrsverstöße,"Schützenstraße 16, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-11-30T11:26:00+01:00,2015-11-30T11:26:00+01:00,MOBILE
dkzb0z,Gefahrenstellen,"Brahmsstraße 18, 76185 Karlsruhe, Deutschland",Eingetroffen,2015-11-30T09:47:00+01:00,2015-11-30T09:47:00+01:00,MOBILE
ojv2dg,Straßenbeleuchtung,"Hirschäckerstraße 20, 76139 Karlsruhe, Deutschland",Behoben,2015-11-30T07:48:00+01:00,2015-12-08T13:00:00+01:00,WEB
zpj9cg,Straßenbeleuchtung,"Karlsruher Str. 107, 76139 Karlsruhe, Deutschland",Behoben,2015-11-30T07:46:00+01:00,2015-12-15T08:09:00+01:00,WEB
r3hy0c,Verunreinigungen,"Saarlandstraße 99, 76187 Karlsruhe, Deutschland",Eingetroffen,2015-11-30T07:43:00+01:00,2015-11-30T07:43:00+01:00,MOBILE
vycpz5,Ampeln für Fußgänger oder Radfahrer,"Kriegsstraße 139, 76135 Karlsruhe, Deutschland",Behoben,2015-11-30T06:54:00+01:00,2015-12-01T08:32:00+01:00,MOBILE
bqqbr0,Straßenbeleuchtung,"Landauer Str., 76185 Karlsruhe, Deutschland",Behoben,2015-11-29T19:24:00+01:00,2015-12-15T08:09:00+01:00,WEB
lkfmls,Verkehrsverstöße,"Sophienstraße 64, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-11-29T18:40:00+01:00,2015-11-29T18:40:00+01:00,WEB
o9wxnr,Gefahrenstellen,"Kriegsstraße 228, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-11-29T17:40:00+01:00,2015-11-29T17:40:00+01:00,WEB
q9wmmx,Straßenbeleuchtung,"Kaiserstraße 98, 76133 Karlsruhe, Deutschland",Behoben,2015-11-29T17:20:00+01:00,2015-12-15T08:09:00+01:00,MOBILE
mmtsii,Verunreinigungen,"Melitta-Schöpf-Straße 2, 76137 Karlsruhe, Deutschland",In Arbeit,2015-11-29T16:46:00+01:00,2015-11-30T07:45:00+01:00,WEB
9wu3gf,Beschilderung,"Gerwigstraße 49, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-11-29T14:57:00+01:00,2015-11-29T14:57:00+01:00,WEB
cn8x61,Verkehrsverstöße,"Welfenstraße 8-10, 76137 Karlsruhe, Deutschland",Eingetroffen,2015-11-28T22:06:00+01:00,2015-11-28T22:06:00+01:00,MOBILE
nygxww,Verunreinigungen,"Tullastraße 88, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-11-28T21:58:00+01:00,2015-11-28T21:58:00+01:00,WEB
jbz4ui,Ampel für Kraftfahrzeuge,"Blankenlocher Weg 8, 76149 Karlsruhe, Deutschland",Behoben,2015-11-28T21:41:00+01:00,2015-12-02T11:22:00+01:00,MOBILE
2xi3gr,KA-Feedback Nutzerumfrage,"Rechts der Alb 9, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-11-28T18:03:00+01:00,2015-11-28T18:03:00+01:00,MOBILE
8szs5o,Verunreinigungen,"Schauinslandstraße 20, 76199 Karlsruhe, Deutschland",In Arbeit,2015-11-28T17:45:00+01:00,2015-11-30T07:45:00+01:00,MOBILE
ousjui,Ampel für Kraftfahrzeuge,"Yorckstraße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2015-11-28T12:56:00+01:00,2015-12-01T08:30:00+01:00,MOBILE
1ykmpx,Verkehrsverstöße,"Königsberger Str. 37, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-11-28T10:04:00+01:00,2015-11-28T10:04:00+01:00,MOBILE
khzkpq,Verkehrsverstöße,"Königsberger Str. 37, 76139 Karlsruhe, Deutschland",Eingetroffen,2015-11-28T10:04:00+01:00,2015-11-28T10:04:00+01:00,MOBILE
mxrs7e,Straßenbeleuchtung,"Baischstraße, 76133 Karlsruhe, Deutschland",Behoben,2015-11-27T18:21:00+01:00,2015-12-15T08:10:00+01:00,WEB
mqcvtr,Gefahrenstellen,"Am Entenfang 16, 76185 Karlsruhe, Deutschland",In Arbeit,2015-11-27T15:07:00+01:00,2015-12-01T12:13:00+01:00,MOBILE
jobwfa,Verkehrsverstöße,"Kastellstraße 6, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-11-27T12:17:00+01:00,2015-11-27T12:17:00+01:00,MOBILE
d8bcgs,Ampeln für Fußgänger oder Radfahrer,,Abgeschlossen,2015-11-27T09:58:00+01:00,2015-11-27T15:40:00+01:00,WEB
chnkgr,Verkehrsverstöße,"Körnerstraße 40, 76135 Karlsruhe, Deutschland",Behoben,2015-11-27T09:56:00+01:00,2015-11-27T11:36:00+01:00,WEB
q1qjaw,Straßenbeleuchtung,"Hirschstraße 150, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:19:00+01:00,2015-11-27T06:38:00+01:00,MOBILE
a7uq8c,Straßenbeleuchtung,"Südendstraße 29, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:17:00+01:00,2015-11-27T06:41:00+01:00,MOBILE
sjfowq,Straßenbeleuchtung,"Hirschstraße 103A, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:16:00+01:00,2015-11-27T06:42:00+01:00,MOBILE
qbakto,Straßenbeleuchtung,"Hirschstraße 120, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:14:00+01:00,2015-11-27T06:42:00+01:00,MOBILE
wtbci0,Straßenbeleuchtung,"Hirschstraße 89, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:13:00+01:00,2015-11-27T06:42:00+01:00,MOBILE
a9bjc9,Straßenbeleuchtung,"Roonstraße 7, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-27T00:11:00+01:00,2015-11-27T06:43:00+01:00,MOBILE
kizzfa,Beschilderung,"Rotenbüschle 14, 76228 Karlsruhe, Deutschland",Behoben,2015-11-26T19:11:00+01:00,2015-12-03T13:27:00+01:00,MOBILE
axjvlw,Straßenbeleuchtung,"Wolfartsweierer Str. 36A, 76137 Karlsruhe, Deutschland",Abgeschlossen,2015-11-26T18:54:00+01:00,2015-11-27T06:36:00+01:00,MOBILE
k20beb,Beschilderung,"Waldhornstraße 19, 76131 Karlsruhe, Deutschland",Behoben,2015-11-26T16:35:00+01:00,2015-12-03T13:25:00+01:00,WEB
oini9n,Verunreinigungen,"Pfarrer-Blink-Straße 33, 76227 Karlsruhe, Deutschland",Eingetroffen,2015-11-26T14:16:00+01:00,2015-11-26T14:16:00+01:00,MOBILE
4asnyo,Verkehrsverstöße,"Bannwaldallee 40, 76185 Karlsruhe, Deutschland",Behoben,2015-11-26T13:08:00+01:00,2016-02-04T14:59:00+01:00,WEB
btur8m,Verunreinigungen,"Erlenweg 2, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-11-26T12:51:00+01:00,2015-11-26T12:51:00+01:00,MOBILE
isehzx,KA-Feedback Nutzerumfrage,"Karlstraße 36-38, 76133 Karlsruhe, Deutschland",Eingetroffen,2015-11-26T12:00:00+01:00,2015-11-26T12:00:00+01:00,MOBILE
enqdt4,Verkehrsverstöße,"Gerwigstraße 9, 76131 Karlsruhe, Deutschland",Eingetroffen,2015-11-26T11:53:00+01:00,2015-11-26T11:53:00+01:00,MOBILE
cqzcfm,KA-Feedback Nutzerumfrage,"Irisweg 9, 76199 Karlsruhe, Deutschland",Eingetroffen,2015-11-26T00:29:00+01:00,2015-11-26T00:29:00+01:00,MOBILE
6hk6am,Gefahrenstellen,"Brauerstraße 48, 76135 Karlsruhe, Deutschland",Eingetroffen,2015-11-25T22:22:00+01:00,2015-11-25T22:22:00+01:00,WEB
