Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
j7hvhs,KA-Feedback Nutzerumfrage,"Hagenstraße 8-10, 76185 Karlsruhe",Eingetroffen,2014-05-06T13:48:00+02:00,2014-05-06T13:48:00+02:00,MOBILE
yh6vns,Gefahrenstellen,"Liststraße 24, 76185 Karlsruhe",Eingetroffen,2014-05-06T10:46:00+02:00,2014-05-06T10:46:00+02:00,MOBILE
cvs2tz,Verkehrsverstöße,"Bernsteinstraße 2, 76189 Karlsruhe",Behoben,2014-05-06T09:20:00+02:00,2014-05-06T09:20:00+02:00,MOBILE
meh5qy,Verunreinigungen,"Gritznerstraße 8, 76227 Karlsruhe",Behoben,2014-05-06T08:33:00+02:00,2014-12-22T10:56:00+01:00,MOBILE
e5knkb,Verunreinigungen,"K9657, 76135 Karlsruhe",Behoben,2014-05-06T08:21:00+02:00,2014-12-22T10:56:00+01:00,MOBILE
2jwh5c,Straßenbeleuchtung,"Karlstraße 10, 76131 Karlsruhe",Behoben,2014-05-05T22:11:00+02:00,2014-05-05T22:11:00+02:00,MOBILE
weggfd,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe",Behoben,2014-05-05T21:40:00+02:00,2014-12-22T10:57:00+01:00,MOBILE
uovyqc,Beschilderung,"Weiherfeldstraße, 76137 Karlsruhe",Behoben,2014-05-05T21:34:00+02:00,2014-08-01T10:45:00+02:00,MOBILE
pzuger,Verkehrsverstöße,"Hermann-Vollmer-Straße, 76187 Karlsruhe",Behoben,2014-05-05T20:48:00+02:00,2014-05-05T20:48:00+02:00,MOBILE
cfoydl,Ampeln für Fußgänger oder Radfahrer,"Wolfartsweierer Straße 26B, 76137 Karlsruhe",Abgeschlossen,2014-05-05T20:06:00+02:00,2014-05-05T20:06:00+02:00,MOBILE
o3suea,Gefahrenstellen,"Eibenweg 13, 76149 Karlsruhe",Eingetroffen,2014-05-05T18:19:00+02:00,2014-05-05T18:19:00+02:00,MOBILE
pxzmej,Beschilderung,"Sanddornweg 9, 76149 Karlsruhe",Behoben,2014-05-05T16:36:00+02:00,2014-05-05T16:36:00+02:00,MOBILE
rljknn,Verkehrsverstöße,"Kaiserallee 13A, 76133 Karlsruhe",Eingetroffen,2014-05-05T16:06:00+02:00,2014-05-05T16:06:00+02:00,MOBILE
dlwnbv,Verkehrsverstöße,"Geranienstraße 19, 76185 Karlsruhe",Behoben,2014-05-05T14:40:00+02:00,2014-05-05T14:40:00+02:00,MOBILE
2vrupr,Verunreinigungen,"Edeltrud-Tunnel, 76137 Karlsruhe",Behoben,2014-05-05T14:22:00+02:00,2014-08-01T10:33:00+02:00,MOBILE
060sk2,Gefahrenstellen,"Knielinger Allee, 76133 Karlsruhe",Behoben,2014-05-05T14:02:00+02:00,2014-05-05T14:02:00+02:00,MOBILE
5metfw,Gefahrenstellen,"Erbprinzenstraße 12, 76133 Karlsruhe",Eingetroffen,2014-05-05T13:28:00+02:00,2014-05-05T13:28:00+02:00,MOBILE
srszui,Gefahrenstellen,"Kreuzelbergstraße 70-72, 76189 Karlsruhe",Eingetroffen,2014-05-05T12:21:00+02:00,2014-05-05T12:21:00+02:00,MOBILE
rlun7l,Gefahrenstellen,"Kreuzelbergstraße 69, 76189 Karlsruhe",Eingetroffen,2014-05-05T12:18:00+02:00,2014-05-05T12:18:00+02:00,MOBILE
