Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
xz3p17,Straßenbeleuchtung,"Durlacher Allee, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T21:18:00+01:00,2016-11-09T13:23:00+01:00,MOBILE
ah0fqu,Beschilderung,"Schauenburgstraße 1, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-11-06T20:00:00+01:00,2016-11-06T20:00:00+01:00,MOBILE
kr419n,Straßenbeleuchtung,"Beiertheimer Allee 50, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T18:48:00+01:00,2016-11-15T13:09:00+01:00,WEB
d9pnle,Gefahrenstellen,"Tennesseeallee 98, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-11-06T18:37:00+01:00,2016-11-06T18:37:00+01:00,MOBILE
ks5hm2,Gefahrenstellen,"Tennesseeallee 98, 76149 Karlsruhe, Deutschland",Eingetroffen,2016-11-06T18:37:00+01:00,2016-11-06T18:37:00+01:00,MOBILE
kucnam,Verkehrsverstöße,"Tennesseeallee 88, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T18:34:00+01:00,2016-11-08T15:40:00+01:00,MOBILE
ylhlte,Verkehrsverstöße,"Waldstraße 26, 76133 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T18:32:00+01:00,2016-11-08T15:43:00+01:00,MOBILE
kaczgu,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-11-06T18:32:00+01:00,2016-11-06T18:33:00+01:00,CALL_115
hw3hvl,Gefahrenstellen,"Eggensteiner Str. 53, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-11-06T16:09:00+01:00,2016-11-07T16:59:00+01:00,MOBILE
4gtrkz,Verunreinigungen,"Gebhardstraße 27, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T14:08:00+01:00,2016-11-08T15:40:00+01:00,WEB
9tzka8,Verunreinigungen,"L560, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T13:27:00+01:00,2016-11-07T08:27:00+01:00,MOBILE
sq25vi,Verkehrsverstöße,"Stuttgarter Str. 27, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-06T09:28:00+01:00,2016-11-08T15:44:00+01:00,MOBILE
86tfxi,Verunreinigungen,"Kanalweg 102, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T19:54:00+01:00,2016-11-07T09:05:00+01:00,WEB
yuxsfh,Straßenbeleuchtung,"Am Fasanengarten 2, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T19:52:00+01:00,2016-11-21T13:48:00+01:00,WEB
yg6rtk,Straßenbeleuchtung,"Forststraße 49, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T18:40:00+01:00,2016-11-16T09:44:00+01:00,MOBILE
8hxinw,Beschilderung,"Ernst-Frey-Straße 9, 76135 Karlsruhe, Deutschland",Behoben,2016-11-05T17:47:00+01:00,2016-11-08T09:08:00+01:00,MOBILE
va35qk,Verunreinigungen,"Kanalweg 152, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T16:22:00+01:00,2016-11-07T09:06:00+01:00,WEB
d3t5om,Verunreinigungen,"Bernhard-Lichtenberg-Straße 98, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T15:57:00+01:00,2016-11-08T08:16:00+01:00,MOBILE
dmaegw,Straßenbeleuchtung,"Grillparzerstraße 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T15:11:00+01:00,2016-11-21T13:50:00+01:00,MOBILE
n6eruv,Straßenbeleuchtung,"Gudrunstraße 8, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T12:43:00+01:00,2016-11-16T09:43:00+01:00,MOBILE
ytdzfl,Verunreinigungen,"Schloßpl. 12, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T10:51:00+01:00,2016-11-07T11:55:00+01:00,MOBILE
euknu9,Gefahrenstellen,"Siemensallee 84, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T10:37:00+01:00,2016-12-16T14:27:00+01:00,MOBILE
ej2xtl,Straßenbeleuchtung,"Hagsfelder Allee 20, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T10:21:00+01:00,2016-11-21T13:49:00+01:00,MOBILE
yhectv,Straßenbeleuchtung,"Friedrich-Kallmorgen-Weg 19, 76287 Rheinstetten, Deutschland",Abgeschlossen,2016-11-05T00:42:00+01:00,2016-11-07T11:19:00+01:00,MOBILE
vmgkzg,Verunreinigungen,"Indianaring 57, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-05T00:13:00+01:00,2016-11-10T14:06:00+01:00,MOBILE
krxqa3,Straßenbeleuchtung,"Friedrich-Kallmorgen-Weg 19, 76287 Rheinstetten, Deutschland",Abgeschlossen,2016-11-04T23:53:00+01:00,2016-11-07T11:20:00+01:00,MOBILE
ao6r8y,Straßenbeleuchtung,"Friedrich-Kallmorgen-Weg 19, 76287 Rheinstetten, Deutschland",Abgeschlossen,2016-11-04T23:48:00+01:00,2016-11-07T11:20:00+01:00,MOBILE
11bqcc,Verunreinigungen,"Ludwig-Wilhelm-Straße 7, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T22:36:00+01:00,2016-11-07T14:08:00+01:00,MOBILE
w6tb5o,Verunreinigungen,"Durlacher Allee 41, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T22:33:00+01:00,2016-11-09T06:44:00+01:00,MOBILE
nybiqj,Straßenbeleuchtung,"Rintheimer Hauptstraße 137, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T22:19:00+01:00,2016-11-16T09:51:00+01:00,WEB
chr3oe,115 Straßenreinigung,"Parkstraße 32, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T17:21:00+01:00,2016-11-07T14:08:00+01:00,CALL_115
xvlh63,115 Straßenreinigung,"Parkstraße, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T16:31:00+01:00,2016-11-08T12:06:00+01:00,CALL_115
lnjabg,Straßenbeleuchtung,"Karlsruher Str. 123, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T16:19:00+01:00,2016-11-16T09:45:00+01:00,CALL_115
idmipw,115 Abfallsammlung,"Bertha-von-Suttner-Straße 1, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T15:24:00+01:00,2016-11-07T08:17:00+01:00,CALL_115
eklfau,115 Abfallsammlung,"Kleinbachstraße 14, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T15:00:00+01:00,2017-01-11T09:09:00+01:00,CALL_115
vtrhjg,115 Straßenreinigung,"Krokusweg 41, 76199 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T15:00:00+01:00,2016-11-07T11:59:00+01:00,CALL_115
9ksd3v,Verunreinigungen,"Im Eichbäumle, 76139 Karlsruhe, Deutschland",In Arbeit,2016-11-04T14:20:00+01:00,2016-11-07T08:24:00+01:00,CALL_115
ylzj7g,115 Abfall Sperrmüll/Weiße Ware (2nd Level),"Sachsenstraße 3, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T14:15:00+01:00,2016-11-17T14:16:00+01:00,CALL_115
quwnxa,115 Straßenreinigung,"Zipser Str. 14, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T14:14:00+01:00,2016-11-09T06:12:00+01:00,CALL_115
nye0ej,115 Straßenreinigung,"Rintheimer Str., 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T13:23:00+01:00,2016-11-14T07:54:00+01:00,CALL_115
ajwm4v,Verunreinigungen,"Reinhold-Frank-Straße 46, 76133 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T11:34:00+01:00,2016-12-07T08:39:00+01:00,CALL_115
t66v2m,115 Straßenreinigung,"Links der Alb, 76199 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T11:13:00+01:00,2016-11-08T12:08:00+01:00,CALL_115
h0xo29,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-11-04T11:03:00+01:00,2016-11-04T11:05:00+01:00,CALL_115
hwhi9s,115 Abfallsammlung,"Lärchenweg 35, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T11:02:00+01:00,2016-11-09T08:03:00+01:00,CALL_115
hrybew,115 Straßenreinigung,"Alte Weingartener Str., 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T10:45:00+01:00,2016-11-09T06:11:00+01:00,CALL_115
wciu5h,Verunreinigungen,"Bruchsaler Str., 76139 Karlsruhe, Deutschland",Eingetroffen,2016-11-04T10:23:00+01:00,2016-11-04T11:51:00+01:00,CALL_115
nrdsai,Verunreinigungen,"Hirschstraße 63, 76133 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T10:21:00+01:00,2016-11-04T13:55:00+01:00,CALL_115
cd3hsw,115 Abfallsammlung,"Wachenburgweg 42, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T10:01:00+01:00,2016-11-16T11:03:00+01:00,CALL_115
twxbut,KA-Feedback Nutzerumfrage,-,Eingetroffen,2016-11-04T09:48:00+01:00,2016-11-04T09:48:00+01:00,WEB
bgm9bw,115 Abfallsammlung,"Killisfeldstraße 4A, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T09:36:00+01:00,2016-11-14T08:35:00+01:00,CALL_115
gv0rku,Straßenbeleuchtung,"Meißener Str. 27-29, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T09:26:00+01:00,2016-11-04T09:39:00+01:00,MOBILE
tta9di,115 Abfallsammlung,"Frans-Hals-Weg 12, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T09:24:00+01:00,2016-11-09T08:02:00+01:00,CALL_115
zoxsfh,115 Abfallsammlung,"Rintheimer Str. 10, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T09:23:00+01:00,2016-11-16T11:05:00+01:00,CALL_115
jobqpg,115 Straßenreinigung,"Anna-Lauter-Straße 8, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T08:55:00+01:00,2016-11-04T11:44:00+01:00,CALL_115
0qdn7l,Verunreinigungen,"Sebastian-Kneipp-Straße 15, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-04T08:54:00+01:00,2016-11-10T11:46:00+01:00,MOBILE
vm3yyf,Gefahrenstellen,"Bernhardstraße 3, 76131 Karlsruhe, Deutschland",Eingetroffen,2016-11-04T08:06:00+01:00,2016-11-04T08:08:00+01:00,CALL_115
lsqn1s,Straßenbeleuchtung,"Friedrich-Kallmorgen-Weg 19, 76287 Rheinstetten, Deutschland",Abgeschlossen,2016-11-04T05:47:00+01:00,2016-11-04T06:22:00+01:00,MOBILE
cx8abm,Straßenbeleuchtung,"Luisenstraße 86, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T22:41:00+01:00,2016-11-08T08:53:00+01:00,WEB
lnl915,Gefahrenstellen,"Am Entenfang 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T22:23:00+01:00,2016-11-08T14:48:00+01:00,WEB
lnykzu,Gefahrenstellen,"Stuttgarter Str. 1, 76137 Karlsruhe, Deutschland",Eingetroffen,2016-11-03T22:20:00+01:00,2017-01-31T09:12:00+01:00,WEB
dxzook,Verkehrsverstöße,"Reinhold-Frank-Straße 46B, 76133 Karlsruhe, Deutschland",Behoben,2016-11-03T18:26:00+01:00,2016-11-04T13:53:00+01:00,MOBILE
kgx5mw,Ampel für Kraftfahrzeuge,"Waldhornstraße 6, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T17:37:00+01:00,2016-11-04T07:52:00+01:00,CALL_115
pzdfla,115 Straßenreinigung,"Glogauer Str. 40, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T17:11:00+01:00,2016-11-04T08:32:00+01:00,CALL_115
ta0rvh,115 Abfallsammlung,"Königsberger Str. 51, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T17:05:00+01:00,2016-11-09T14:28:00+01:00,CALL_115
6horp1,115 Abfallsammlung,"Bärenweg 27, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T16:55:00+01:00,2016-11-07T14:38:00+01:00,CALL_115
svilzd,Verunreinigungen,"Peter-und-Paul-Platz, 76185 Karlsruhe, Deutschland",In Arbeit,2016-11-03T16:30:00+01:00,2016-11-04T08:30:00+01:00,WEB
h3irhm,115 Abfallsammlung,,In Arbeit,2016-11-03T16:27:00+01:00,2016-11-04T07:54:00+01:00,CALL_115
urgobr,115 Straßenreinigung,,Abgeschlossen,2016-11-03T16:13:00+01:00,2016-11-04T13:56:00+01:00,CALL_115
ur5bhc,115 Straßenreinigung,"Günther-Klotz-Anlage, 76135 Karlsruhe, Deutschland",Eingetroffen,2016-11-03T15:44:00+01:00,2016-11-04T05:39:00+01:00,CALL_115
ufxtnt,115 Straßenreinigung,"Marienstraße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T15:34:00+01:00,2016-11-08T12:06:00+01:00,CALL_115
lly0o8,Verkehrsverstöße,"Hammweg, 76189 Karlsruhe, Deutschland",Behoben,2016-11-03T15:32:00+01:00,2016-11-04T13:53:00+01:00,CALL_115
6olpb5,115 Abfallsammlung,"Hagsfelder Allee 24, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T15:26:00+01:00,2016-12-07T11:14:00+01:00,CALL_115
f7tqf3,Straßenbeleuchtung,"Stösserstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T14:42:00+01:00,2016-11-03T15:55:00+01:00,CALL_115
nd6xa5,Straßenbeleuchtung,"Kärcherstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T14:40:00+01:00,2016-11-03T15:54:00+01:00,CALL_115
a0jfbq,Gefahrenstellen,"Holderweg, 76199 Karlsruhe, Deutschland",Eingetroffen,2016-11-03T14:39:00+01:00,2016-11-03T14:45:00+01:00,CALL_115
nq3kms,Straßenbeleuchtung,"Hardtstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T14:38:00+01:00,2016-11-03T15:05:00+01:00,CALL_115
toww4c,115 Abfallsammlung,"Neureuter Hauptstraße 79A, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T13:59:00+01:00,2016-11-07T14:34:00+01:00,CALL_115
hjc08j,115 Abfallsammlung,"Marienstraße 19, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T13:36:00+01:00,2016-11-04T15:46:00+01:00,CALL_115
e0tkwv,Straßenbeleuchtung,"Hirtenweg 36, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T13:35:00+01:00,2016-11-16T09:51:00+01:00,CALL_115
wbgqgl,115 Abfallsammlung,"Vermontring 2A, 76149 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T13:25:00+01:00,2016-11-03T16:26:00+01:00,CALL_115
2jynnl,115 Abfallsammlung,"Neue-Anlage-Straße 14, 76135 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T12:30:00+01:00,2016-11-04T08:05:00+01:00,CALL_115
ivuvzh,Verunreinigungen,"Bertha-von-Suttner-Straße 5A, 76139 Karlsruhe, Deutschland",In Arbeit,2016-11-03T12:11:00+01:00,2016-11-04T08:25:00+01:00,CALL_115
wbpf3a,115 Straßenreinigung,"B36, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T12:05:00+01:00,2016-11-03T13:53:00+01:00,CALL_115
qugfgq,115 Straßenreinigung,"Panoramaweg 19, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T12:01:00+01:00,2016-11-04T08:13:00+01:00,CALL_115
iey9ig,115 Straßenreinigung,"Am Anger 29, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T11:58:00+01:00,2016-11-11T11:06:00+01:00,CALL_115
t9dmff,Verunreinigungen,"Kleiner Anger 1, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T11:29:00+01:00,2016-11-03T13:55:00+01:00,CALL_115
cp34ux,Verunreinigungen,"Ludwig-Erhard-Allee 20, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T11:00:00+01:00,2016-11-03T13:52:00+01:00,MOBILE
kqkiyp,115 Abfallsammlung,"Gleiwitzer Str. 2H, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T10:46:00+01:00,2016-11-16T11:04:00+01:00,CALL_115
wuubh2,115 Abfallsammlung,"Morgenstraße 12, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T10:43:00+01:00,2016-11-03T16:10:00+01:00,CALL_115
1gfgov,115 Straßenreinigung,"Georg-Friedrich-Straße, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T10:30:00+01:00,2016-11-04T06:14:00+01:00,CALL_115
sqlwum,115 Abfallsammlung,"Hauffstraße 3, 76199 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T10:08:00+01:00,2016-11-14T08:32:00+01:00,CALL_115
vy7u24,Beschilderung,"Südendstraße 19, 76137 Karlsruhe, Deutschland",Behoben,2016-11-03T09:52:00+01:00,2016-11-04T13:49:00+01:00,CALL_115
yo1bfi,Straßenbeleuchtung,"An der RaumFabrik, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:46:00+01:00,2016-11-03T10:01:00+01:00,CALL_115
yzpah1,115 Abfallsammlung,"Alte Palmbacher Str. 2, 76228 Karlsruhe, Deutschland",In Arbeit,2016-11-03T09:45:00+01:00,2016-11-03T10:05:00+01:00,CALL_115
myzcxt,115 Abfallsammlung,"Kaiserallee 116, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:40:00+01:00,2016-11-03T11:25:00+01:00,CALL_115
e8aemf,115 Abfallsammlung,"Rheinbergstraße 54A, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:33:00+01:00,2016-11-04T15:54:00+01:00,CALL_115
gxny7f,Verunreinigungen,"Durlacher Allee 35, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:25:00+01:00,2016-11-03T13:52:00+01:00,MOBILE
60zeuy,115 Abfallsammlung,"Kolberger Str. 17, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:12:00+01:00,2016-11-03T10:36:00+01:00,CALL_115
wzsjta,115 Straßenreinigung,"Vincentiusstraße 2, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T09:06:00+01:00,2016-11-03T14:00:00+01:00,CALL_115
bpc52r,Verunreinigungen,"Kußmaulstraße 72, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T08:47:00+01:00,2016-11-04T09:19:00+01:00,CALL_115
nnvdcw,115 Abfallsammlung,"Wilhelm-Leuschner-Straße 13, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T08:42:00+01:00,2016-11-04T08:04:00+01:00,CALL_115
gd96xc,Straßenbeleuchtung,"Kurzheckweg, Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T08:37:00+01:00,2016-11-09T13:12:00+01:00,CALL_115
z8wtej,115 Abfallsammlung,"Amselweg, 76149 Karlsruhe, Deutschland",Behoben,2016-11-03T08:31:00+01:00,2016-12-07T10:36:00+01:00,CALL_115
x399t7,115 Straßenreinigung,"Sophienstraße 207, 76185 Karlsruhe, Deutschland",Eingetroffen,2016-11-03T08:31:00+01:00,2016-11-03T10:35:00+01:00,CALL_115
npppk5,115 Straßenreinigung,"Alfons-Fischer-Allee 2, 76133 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T08:27:00+01:00,2016-11-14T09:50:00+01:00,CALL_115
i6pezp,115 Straßenreinigung,"Werderstraße 4, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T08:02:00+01:00,2016-11-10T11:46:00+01:00,CALL_115
bf52fs,Straßenbeleuchtung,"Hardtstraße 58, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T05:47:00+01:00,2016-11-04T11:16:00+01:00,MOBILE
uxqxhs,Straßenbeleuchtung,"Hardtstraße 58, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T05:45:00+01:00,2016-11-03T06:40:00+01:00,MOBILE
a0raba,Straßenbeleuchtung,"Hardtstraße 43A, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-03T05:44:00+01:00,2016-11-04T11:16:00+01:00,MOBILE
lafh0z,Straßenbeleuchtung,"Finterstraße, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T23:20:00+01:00,2016-11-08T15:53:00+01:00,MOBILE
pcbldb,Straßenbeleuchtung,"Am Sportpark 3, 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T23:00:00+01:00,2016-11-03T06:37:00+01:00,MOBILE
4si8fi,Straßenbeleuchtung,"Ellmendinger Straße 3D, 76227 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T20:05:00+01:00,2016-11-16T09:52:00+01:00,MOBILE
lg9xof,KA-Feedback Nutzerumfrage,"Trierer Str. 25, 76187 Karlsruhe, Deutschland",Eingetroffen,2016-11-02T18:56:00+01:00,2016-11-02T18:56:00+01:00,MOBILE
my6ves,Ampeln für Fußgänger oder Radfahrer,"Kaiserallee 61, 76133 Karlsruhe, Deutschland",Behoben,2016-11-02T17:55:00+01:00,2016-11-03T07:35:00+01:00,MOBILE
ipcbdg,115 Straßenreinigung,"Hertzstraße, Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T16:17:00+01:00,2016-11-03T06:10:00+01:00,CALL_115
xoulh4,115 Abfallsammlung,"Tilsiter Str. 22, 76139 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T16:08:00+01:00,2016-11-16T11:04:00+01:00,CALL_115
dmspzg,Verunreinigungen,"Jollystraße 63, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T15:45:00+01:00,2016-11-03T09:05:00+01:00,MOBILE
oyzzlm,115 Abfallsammlung,"Kreuzelbergstraße 64A, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T15:28:00+01:00,2016-11-03T16:05:00+01:00,CALL_115
hafqrn,115 Abfallsammlung,"Durmersheimer Str. 23, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T15:23:00+01:00,2016-11-07T08:24:00+01:00,CALL_115
pav7xb,115 Abfallsammlung,"Reutlinger Str. 44, 76228 Karlsruhe, Deutschland",In Arbeit,2016-11-02T14:04:00+01:00,2016-11-02T14:11:00+01:00,CALL_115
lwnsba,115 Straßenreinigung,"Durmersheimer Str. 28, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T13:42:00+01:00,2016-11-04T11:56:00+01:00,CALL_115
m2bkal,Verkehrsverstöße,"Moltkestraße 50, 76133 Karlsruhe, Deutschland",Behoben,2016-11-02T13:18:00+01:00,2016-11-03T07:33:00+01:00,MOBILE
zca33c,Gefahrenstellen,"Maybachstraße 10, 76227 Karlsruhe, Deutschland",Eingetroffen,2016-11-02T12:47:00+01:00,2016-11-02T12:52:00+01:00,CALL_115
dclpqg,Verunreinigungen,"Liebigstraße. 10/12, 76135 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T12:02:00+01:00,2016-11-03T09:06:00+01:00,CALL_115
xpritg,115 Abfallsammlung,"Bussardweg 25, 76199 Karlsruhe, Deutschland",In Arbeit,2016-11-02T11:47:00+01:00,2016-11-02T12:39:00+01:00,CALL_115
903auc,115 Straßenreinigung,"Ludwig-Dill-Straße 23, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T11:44:00+01:00,2016-11-08T14:04:00+01:00,CALL_115
tyzrsl,115 Straßenreinigung,"Hubertusallee 21, 76135 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T11:39:00+01:00,2016-11-02T13:56:00+01:00,CALL_115
l0o2lc,Beschilderung,"Breite Str. 49, 76135 Karlsruhe, Deutschland",Behoben,2016-11-02T11:16:00+01:00,2016-11-03T07:53:00+01:00,CALL_115
exooll,115 Abfallsammlung,"Rheinstraße 59, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T11:06:00+01:00,2016-11-03T04:32:00+01:00,CALL_115
ksfoeo,Verkehrsverstöße,"Birkenweg, 76185 Karlsruhe, Deutschland",Behoben,2016-11-02T10:35:00+01:00,2016-11-03T07:32:00+01:00,CALL_115
elht12,115 Straßenreinigung,"Tulpenstraße, 76199 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:34:00+01:00,2016-11-08T12:07:00+01:00,CALL_115
rkpshl,115 Abfallsammlung,"Kaiserallee 66, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:28:00+01:00,2016-11-02T13:42:00+01:00,CALL_115
6meby4,115 Straßenreinigung,"Rudolf-Breitscheid-Straße 16, 76189 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:13:00+01:00,2016-11-02T13:54:00+01:00,CALL_115
b9roh8,115 Abfallsammlung,"Stephanienstraße 19, 76133 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:09:00+01:00,2016-11-02T12:38:00+01:00,CALL_115
kw1280,115 Abfallsammlung,"Max-Laeuger-Straße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:05:00+01:00,2016-11-07T14:48:00+01:00,CALL_115
q8abjs,Straßenbeleuchtung,"Gottesauer Pl., 76131 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:04:00+01:00,2016-11-04T11:19:00+01:00,CALL_115
neuppz,Verunreinigungen,"Burgunderpl. 1, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T10:02:00+01:00,2016-11-02T11:40:00+01:00,CALL_115
rjb0rz,Verunreinigungen,"Rhodter Str. 33, 76185 Karlsruhe, Deutschland",In Arbeit,2016-11-02T10:00:00+01:00,2016-11-02T11:37:00+01:00,CALL_115
hvebl5,Verunreinigungen,"Gluckstraße 18, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T09:35:00+01:00,2016-11-02T11:43:00+01:00,CALL_115
uktjsd,115 Abfallsammlung,"Augartenstraße 41, 76137 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T09:29:00+01:00,2016-11-03T16:04:00+01:00,CALL_115
hssalv,Verunreinigungen,"Rheinstraße 16, 76185 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T09:22:00+01:00,2016-11-03T12:19:00+01:00,MOBILE
eypxzq,Verunreinigungen,"Essenweinstraße 17, 76131 Karlsruhe, Germany",Abgeschlossen,2016-11-02T09:12:00+01:00,2016-11-03T11:55:00+01:00,WEB
1oe0bq,115 Abfallsammlung,"Büchelbergstraße 5, 76229 Karlsruhe, Deutschland",In Arbeit,2016-11-02T09:03:00+01:00,2016-11-02T09:38:00+01:00,CALL_115
fahzba,115 Abfallsammlung,"Maxau am Rhein 1, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T09:01:00+01:00,2017-01-11T09:09:00+01:00,CALL_115
97ospg,115 Abfallsammlung,"Am Wiesenacker 31, 76228 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T08:59:00+01:00,2017-01-11T09:09:00+01:00,CALL_115
pdxvt5,115 Abfallsammlung,"Sengestraße 3, 76187 Karlsruhe, Deutschland",Abgeschlossen,2016-11-02T08:58:00+01:00,2016-11-04T15:54:00+01:00,CALL_115
